purchase_id,category,price,purchase_datetime,hour_of_day,day_of_week,is_weekend,is_late_night,time_on_page_seconds,is_impulse_buy,num_page_visits,was_on_sale,outcome,days_until_return,regret_probability
PUR-614382,electronics,418.61,2025-09-21 07:09:57,7,Sunday,True,False,413,False,8,False,kept,,0.274
PUR-746908,toys,76.63,2025-09-09 00:51:57,0,Tuesday,False,True,415,False,5,False,kept,,0.367
PUR-128206,beauty,95.48,2025-07-06 06:51:57,6,Sunday,True,False,43,True,1,True,returned,19.0,0.85
PUR-779564,beauty,54.96,2025-04-23 05:32:57,5,Wednesday,False,False,436,False,6,True,returned,8.0,0.395
PUR-139193,home_goods,183.87,2024-12-11 13:59:57,13,Wednesday,False,False,327,False,2,True,returned,11.0,0.404
PUR-431889,toys,102.09,2025-04-25 22:22:57,22,Friday,False,True,446,False,5,True,returned,1.0,0.623
PUR-620860,sports,238.88,2025-06-15 22:48:57,22,Sunday,True,True,842,False,8,True,returned,11.0,0.85
PUR-178979,beauty,32.5,2025-06-28 05:27:57,5,Saturday,True,False,221,False,8,False,kept,,0.235
PUR-852570,books,21.49,2025-11-04 07:18:57,7,Tuesday,False,False,426,False,4,False,kept,,0.055
PUR-783185,clothing,114.7,2025-07-12 14:18:57,14,Saturday,True,False,835,False,8,False,returned,3.0,0.411
PUR-640403,home_goods,158.82,2025-06-28 03:12:57,3,Saturday,True,False,567,False,6,True,returned,20.0,0.46
PUR-380951,toys,104.02,2025-02-21 10:58:57,10,Friday,False,False,34,True,3,False,returned,15.0,0.357
PUR-985126,sports,375.49,2025-01-12 15:21:57,15,Sunday,True,False,220,False,6,False,returned,10.0,0.425
PUR-368903,sports,178.85,2025-10-26 20:41:57,20,Sunday,True,False,881,False,7,True,returned,6.0,0.49
PUR-608960,books,26.23,2025-10-01 12:42:57,12,Wednesday,False,False,43,True,4,False,kept,,0.121
PUR-391265,sports,183.26,2025-11-10 10:44:57,10,Monday,False,False,294,False,3,True,kept,,0.43
PUR-429153,electronics,533.22,2025-11-06 17:23:57,17,Thursday,False,False,816,False,1,True,kept,,0.544
PUR-983687,home_goods,262.14,2025-05-04 05:12:57,5,Sunday,True,False,688,False,2,False,kept,,0.465
PUR-228216,electronics,227.03,2025-02-08 17:22:57,17,Saturday,True,False,138,False,5,False,returned,20.0,0.319
PUR-283662,beauty,49.58,2025-02-01 17:30:57,17,Saturday,True,False,840,False,4,False,returned,4.0,0.288
PUR-218448,books,48.8,2025-04-17 03:38:57,3,Thursday,False,False,898,False,1,False,kept,,0.064
PUR-961264,beauty,72.3,2025-03-29 19:39:57,19,Saturday,True,False,299,False,3,False,kept,,0.379
PUR-351318,home_goods,21.01,2025-01-22 15:01:57,15,Wednesday,False,False,772,False,1,False,kept,,0.2
PUR-507341,home_goods,172.53,2025-06-22 20:10:57,20,Sunday,True,False,386,False,2,False,returned,15.0,0.332
PUR-268010,shoes,230.15,2025-05-11 08:35:57,8,Sunday,True,False,107,True,4,True,kept,,0.85
PUR-615576,toys,98.39,2025-01-03 03:04:57,3,Friday,False,False,49,True,5,False,kept,,0.323
PUR-630930,toys,113.17,2025-06-10 18:27:57,18,Tuesday,False,False,854,False,2,False,kept,,0.171
PUR-772528,clothing,76.3,2025-01-23 17:02:57,17,Thursday,False,False,575,False,6,False,returned,2.0,0.325
PUR-216211,electronics,522.62,2025-01-04 12:54:57,12,Saturday,True,False,425,False,4,False,returned,3.0,0.384
PUR-601602,electronics,237.2,2024-11-27 20:06:57,20,Wednesday,False,False,148,False,7,False,kept,,0.206
PUR-512608,electronics,245.51,2024-12-11 22:02:57,22,Wednesday,False,True,350,False,5,True,returned,6.0,0.85
PUR-307897,sports,379.28,2025-02-09 09:53:57,9,Sunday,True,False,38,True,4,False,kept,,0.85
PUR-278386,home_goods,214.86,2025-09-03 15:29:57,15,Wednesday,False,False,647,False,7,False,returned,12.0,0.257
PUR-299800,clothing,22.26,2025-03-04 03:05:57,3,Tuesday,False,False,479,False,8,True,kept,,0.399
PUR-396712,home_goods,97.07,2025-03-20 04:46:57,4,Thursday,False,False,456,False,4,False,kept,,0.214
PUR-360380,books,26.73,2025-05-03 12:53:57,12,Saturday,True,False,312,False,5,True,kept,,0.124
PUR-820216,beauty,76.2,2025-01-01 02:49:57,2,Wednesday,False,True,25,True,8,True,returned,13.0,0.85
PUR-154644,books,38.53,2024-12-01 03:07:57,3,Sunday,True,False,626,False,5,True,kept,,0.124
PUR-417201,beauty,112.76,2025-04-01 05:16:57,5,Tuesday,False,False,701,False,1,True,returned,13.0,0.51
PUR-590822,sports,276.72,2025-09-21 23:52:57,23,Sunday,True,True,609,False,3,True,returned,11.0,0.85
PUR-623460,electronics,117.24,2024-11-30 00:27:57,0,Saturday,True,True,160,False,5,True,returned,5.0,0.85
PUR-272998,home_goods,228.13,2025-04-22 06:57:57,6,Tuesday,False,False,284,False,5,False,kept,,0.285
PUR-292037,beauty,92.37,2025-03-22 12:19:57,12,Saturday,True,False,888,False,8,True,returned,8.0,0.499
PUR-142773,shoes,133.45,2025-09-05 18:25:57,18,Friday,False,False,461,False,2,False,kept,,0.427
PUR-255245,toys,59.91,2024-11-29 23:23:57,23,Friday,False,True,483,False,8,True,kept,,0.534
PUR-690607,clothing,75.94,2025-08-16 07:43:57,7,Saturday,True,False,869,False,3,False,kept,,0.531
PUR-809790,books,33.34,2025-11-26 00:05:57,0,Wednesday,False,True,599,False,3,False,returned,16.0,0.144
PUR-211222,clothing,161.98,2025-11-15 07:11:57,7,Saturday,True,False,711,False,2,False,kept,,0.559
PUR-723068,beauty,31.15,2025-10-18 02:01:57,2,Saturday,True,True,739,False,8,False,kept,,0.587
PUR-935750,shoes,102.47,2025-11-05 20:15:57,20,Wednesday,False,False,478,False,6,False,kept,,0.348
PUR-731548,electronics,208.53,2025-11-03 20:36:57,20,Monday,False,False,345,False,1,False,kept,,0.28
PUR-270855,sports,59.71,2025-07-21 11:39:57,11,Monday,False,False,804,False,7,True,kept,,0.35
PUR-871635,sports,317.31,2025-07-05 20:06:57,20,Saturday,True,False,684,False,3,True,returned,14.0,0.842
PUR-613406,home_goods,272.56,2025-01-24 12:32:57,12,Friday,False,False,696,False,2,False,kept,,0.332
PUR-486123,toys,133.96,2025-03-30 08:18:57,8,Sunday,True,False,629,False,7,True,kept,,0.315
PUR-779068,electronics,375.58,2025-04-24 14:52:57,14,Thursday,False,False,540,False,6,False,kept,,0.217
PUR-414985,electronics,748.0,2025-03-03 20:13:57,20,Monday,False,False,552,False,2,True,returned,16.0,0.517
PUR-147285,electronics,788.14,2024-12-13 07:01:57,7,Friday,False,False,269,False,7,True,returned,3.0,0.4
PUR-905984,clothing,101.7,2025-05-01 13:25:57,13,Thursday,False,False,691,False,5,False,kept,,0.342
PUR-838594,shoes,55.07,2024-12-25 02:43:57,2,Wednesday,False,True,820,False,3,False,returned,14.0,0.85
PUR-949352,home_goods,104.47,2025-04-09 19:26:57,19,Wednesday,False,False,653,False,5,True,kept,,0.346
PUR-222346,electronics,208.3,2025-10-18 17:16:57,17,Saturday,True,False,280,False,2,False,returned,13.0,0.372
PUR-478251,shoes,67.78,2025-03-29 02:10:57,2,Saturday,True,True,429,False,8,True,returned,20.0,0.85
PUR-128117,sports,326.74,2025-10-15 12:46:57,12,Wednesday,False,False,29,True,4,True,returned,7.0,0.85
PUR-255362,books,29.24,2025-09-14 20:39:57,20,Sunday,True,False,461,False,4,True,kept,,0.131
PUR-571351,toys,69.06,2025-09-30 10:57:57,10,Tuesday,False,False,171,False,8,False,kept,,0.126
PUR-552762,books,18.05,2025-02-10 04:51:57,4,Monday,False,False,356,False,1,True,kept,,0.109
PUR-719749,sports,343.23,2025-02-04 21:08:57,21,Tuesday,False,False,582,False,5,True,returned,17.0,0.543
PUR-537400,toys,42.47,2025-10-28 00:53:57,0,Tuesday,False,True,447,False,6,False,returned,21.0,0.279
PUR-301537,toys,26.37,2025-01-13 20:32:57,20,Monday,False,False,474,False,7,True,kept,,0.18
PUR-849940,toys,58.14,2025-08-02 00:40:57,0,Saturday,True,True,616,False,6,False,kept,,0.487
PUR-870267,toys,28.36,2025-06-30 17:09:57,17,Monday,False,False,414,False,7,False,kept,,0.106
PUR-263907,beauty,98.58,2025-09-06 21:41:57,21,Saturday,True,False,304,False,2,False,returned,7.0,0.399
PUR-476215,toys,24.13,2025-04-30 01:35:57,1,Wednesday,False,True,255,False,4,False,kept,,0.309
PUR-219505,home_goods,116.76,2025-09-08 11:02:57,11,Monday,False,False,895,False,1,False,kept,,0.25
PUR-684080,books,14.83,2025-08-06 01:38:57,1,Wednesday,False,True,363,False,6,False,kept,,0.124
PUR-559094,home_goods,270.45,2024-12-10 00:16:57,0,Tuesday,False,True,700,False,2,False,kept,,0.831
PUR-275160,toys,144.77,2025-10-03 13:04:57,13,Friday,False,False,640,False,2,False,returned,4.0,0.171
PUR-204117,clothing,159.34,2025-05-27 11:08:57,11,Tuesday,False,False,314,False,8,False,kept,,0.293
PUR-906389,electronics,535.32,2025-06-10 12:47:57,12,Tuesday,False,False,883,False,4,False,kept,,0.274
PUR-478162,shoes,83.97,2025-03-31 06:36:57,6,Monday,False,False,532,False,3,True,returned,14.0,0.69
PUR-529191,books,16.06,2025-03-02 03:04:57,3,Sunday,True,False,248,False,3,False,kept,,0.081
PUR-172961,toys,143.26,2025-03-08 19:31:57,19,Saturday,True,False,45,True,8,True,returned,17.0,0.658
PUR-258284,clothing,74.13,2025-05-07 11:27:57,11,Wednesday,False,False,77,True,7,False,returned,21.0,0.679
PUR-834831,shoes,245.1,2024-11-27 18:58:57,18,Wednesday,False,False,547,False,5,False,kept,,0.513
PUR-253995,home_goods,220.64,2025-06-21 05:54:57,5,Saturday,True,False,861,False,5,False,kept,,0.399
PUR-919528,sports,192.32,2025-08-14 23:15:57,23,Thursday,False,True,822,False,8,False,kept,,0.489
PUR-232126,sports,315.78,2025-06-27 14:52:57,14,Friday,False,False,565,False,6,False,kept,,0.303
PUR-935294,home_goods,75.91,2025-03-11 23:35:57,23,Tuesday,False,True,548,False,6,False,returned,1.0,0.484
PUR-372374,home_goods,83.78,2025-06-25 17:27:57,17,Wednesday,False,False,532,False,2,False,kept,,0.237
PUR-944510,beauty,28.0,2024-12-30 13:26:57,13,Monday,False,False,320,False,1,False,kept,,0.24
PUR-359662,books,24.01,2025-07-05 19:04:57,19,Saturday,True,False,849,False,3,False,kept,,0.081
PUR-968679,clothing,72.46,2025-02-03 10:02:57,10,Monday,False,False,812,False,6,False,returned,14.0,0.325
PUR-522317,sports,55.73,2025-10-28 02:58:57,2,Tuesday,False,True,148,False,8,True,returned,17.0,0.831
PUR-867260,sports,352.01,2025-02-02 01:14:57,1,Sunday,True,True,448,False,8,False,kept,,0.85
PUR-223792,sports,333.93,2025-09-16 00:46:57,0,Tuesday,False,True,511,False,8,True,returned,17.0,0.85
PUR-993719,books,28.22,2025-11-11 17:44:57,17,Tuesday,False,False,587,False,6,False,kept,,0.05
PUR-417991,sports,66.38,2025-05-22 22:36:57,22,Thursday,False,True,56,True,3,True,returned,12.0,0.85
PUR-397252,home_goods,153.49,2025-09-16 12:04:57,12,Tuesday,False,False,618,False,7,True,kept,,0.312
PUR-700896,books,17.32,2025-03-23 16:47:57,16,Sunday,True,False,575,False,6,True,returned,16.0,0.118
PUR-583326,home_goods,176.24,2025-06-09 04:24:57,4,Monday,False,False,869,False,3,False,kept,,0.226
PUR-455465,toys,103.41,2025-09-12 17:34:57,17,Friday,False,False,106,True,7,False,kept,,0.291
PUR-699780,shoes,240.78,2025-04-15 17:37:57,17,Tuesday,False,False,676,False,2,False,kept,,0.598
PUR-894417,home_goods,174.9,2025-09-25 20:19:57,20,Thursday,False,False,102,True,4,False,kept,,0.472
PUR-288474,shoes,240.6,2025-03-06 10:06:57,10,Thursday,False,False,502,False,1,True,kept,,0.85
PUR-521315,shoes,90.49,2025-08-15 09:01:57,9,Friday,False,False,737,False,8,True,returned,11.0,0.534
PUR-369670,shoes,138.12,2025-11-17 06:27:57,6,Monday,False,False,199,False,7,True,returned,13.0,0.562
PUR-421697,clothing,38.34,2025-10-08 23:44:57,23,Wednesday,False,True,307,False,3,True,returned,5.0,0.85
PUR-435587,sports,279.48,2025-10-28 21:34:57,21,Tuesday,False,False,200,False,1,False,returned,4.0,0.392
PUR-714496,electronics,359.62,2025-06-16 08:30:57,8,Monday,False,False,862,False,2,True,returned,20.0,0.452
PUR-168637,books,29.72,2025-03-15 04:47:57,4,Saturday,True,False,290,False,1,True,kept,,0.152
PUR-206440,toys,14.05,2025-01-08 08:56:57,8,Wednesday,False,False,34,True,5,False,kept,,0.258
PUR-624741,books,40.52,2024-12-30 12:35:57,12,Monday,False,False,596,False,7,False,kept,,0.047
PUR-682119,books,41.32,2025-09-17 05:20:57,5,Wednesday,False,False,187,False,4,False,kept,,0.055
PUR-605608,toys,15.85,2025-04-04 21:36:57,21,Friday,False,False,683,False,3,True,kept,,0.221
PUR-147694,home_goods,185.39,2024-12-15 04:32:57,4,Sunday,True,False,877,False,4,False,kept,,0.3
PUR-860294,electronics,604.39,2025-02-13 14:35:57,14,Thursday,False,False,106,True,7,False,kept,,0.518
PUR-766023,home_goods,265.31,2025-08-12 21:22:57,21,Tuesday,False,False,836,False,6,False,kept,,0.271
PUR-444412,home_goods,294.2,2024-12-01 02:37:57,2,Sunday,True,True,266,False,6,True,returned,20.0,0.85
PUR-533232,shoes,231.08,2025-09-20 19:55:57,19,Saturday,True,False,17,True,8,True,returned,6.0,0.85
PUR-955697,toys,116.75,2025-02-26 14:04:57,14,Wednesday,False,False,679,False,2,False,kept,,0.171
PUR-951307,toys,104.11,2025-06-01 04:02:57,4,Sunday,True,False,630,False,6,False,kept,,0.195
PUR-300814,shoes,57.45,2025-05-23 10:26:57,10,Friday,False,False,24,True,4,False,returned,12.0,0.849
PUR-138583,clothing,150.6,2025-01-12 07:03:57,7,Sunday,True,False,750,False,4,True,returned,12.0,0.85
PUR-515326,home_goods,155.46,2024-12-02 18:16:57,18,Monday,False,False,229,False,1,True,kept,,0.425
PUR-692592,clothing,159.19,2025-02-10 00:23:57,0,Monday,False,True,189,False,4,False,returned,20.0,0.85
PUR-648489,electronics,99.02,2025-09-23 17:50:57,17,Tuesday,False,False,145,False,5,False,kept,,0.163
PUR-102049,home_goods,69.68,2024-12-16 16:10:57,16,Monday,False,False,709,False,5,False,kept,,0.204
PUR-227630,sports,265.36,2024-12-31 15:00:57,15,Tuesday,False,False,345,False,7,False,kept,,0.288
PUR-658272,toys,79.38,2025-03-09 14:58:57,14,Sunday,True,False,753,False,4,True,kept,,0.367
PUR-178056,toys,54.27,2025-05-12 10:33:57,10,Monday,False,False,98,True,1,False,returned,14.0,0.396
PUR-125190,books,17.88,2025-06-13 07:50:57,7,Friday,False,False,656,False,2,True,kept,,0.103
PUR-644918,beauty,103.25,2025-07-25 13:24:57,13,Friday,False,False,259,False,6,False,kept,,0.232
PUR-189689,books,47.74,2025-01-24 21:26:57,21,Friday,False,False,797,False,2,False,kept,,0.061
PUR-157450,shoes,231.68,2025-05-19 05:58:57,5,Monday,False,False,883,False,2,False,returned,15.0,0.598
PUR-499985,home_goods,189.06,2025-04-21 14:48:57,14,Monday,False,False,708,False,1,False,kept,,0.25
PUR-548901,sports,60.94,2025-05-02 08:59:57,8,Friday,False,False,628,False,1,False,kept,,0.28
PUR-724086,clothing,74.34,2024-12-18 16:25:57,16,Wednesday,False,False,544,False,6,False,returned,1.0,0.325
PUR-566222,clothing,114.86,2025-08-20 22:46:57,22,Wednesday,False,True,667,False,5,False,returned,20.0,0.85
PUR-475121,electronics,232.36,2025-11-06 15:46:57,15,Thursday,False,False,334,False,7,False,kept,,0.206
PUR-108474,home_goods,181.34,2025-02-24 12:45:57,12,Monday,False,False,495,False,5,False,kept,,0.204
PUR-771670,electronics,92.99,2025-03-13 23:00:57,23,Thursday,False,True,70,True,7,True,kept,,0.85
PUR-706507,books,41.41,2025-06-07 10:12:57,10,Saturday,True,False,502,False,8,False,kept,,0.063
PUR-620021,beauty,79.69,2025-04-28 06:44:57,6,Monday,False,False,122,False,8,False,kept,,0.21
PUR-870269,books,46.8,2025-01-05 09:10:57,9,Sunday,True,False,250,False,8,False,kept,,0.063
PUR-681636,beauty,99.76,2025-05-20 10:29:57,10,Tuesday,False,False,203,False,1,False,returned,1.0,0.3
PUR-397901,clothing,42.78,2025-04-17 10:14:57,10,Thursday,False,False,614,False,6,True,returned,7.0,0.442
PUR-206105,electronics,214.21,2025-07-16 17:43:57,17,Wednesday,False,False,362,False,4,True,returned,9.0,0.408
PUR-351815,shoes,212.92,2025-09-19 04:13:57,4,Friday,False,False,821,False,2,True,returned,15.0,0.85
PUR-237148,beauty,100.0,2024-12-25 11:21:57,11,Wednesday,False,False,833,False,7,False,returned,5.0,0.221
PUR-148439,books,17.67,2025-05-18 18:31:57,18,Sunday,True,False,340,False,7,False,kept,,0.066
PUR-232601,books,44.18,2025-07-01 12:34:57,12,Tuesday,False,False,268,False,1,False,kept,,0.064
PUR-887623,toys,39.29,2025-10-18 01:04:57,1,Saturday,True,True,694,False,2,True,returned,21.0,0.814
PUR-618827,beauty,67.35,2025-04-05 11:34:57,11,Saturday,True,False,744,False,6,False,kept,,0.325
PUR-574040,toys,47.57,2025-05-06 19:56:57,19,Tuesday,False,False,824,False,1,True,kept,,0.245
PUR-677295,books,25.84,2025-06-25 02:58:57,2,Wednesday,False,True,401,False,3,False,kept,,0.144
PUR-751297,clothing,41.49,2025-10-16 07:26:57,7,Thursday,False,False,546,False,6,True,returned,17.0,0.442
PUR-288288,beauty,59.74,2025-04-03 03:28:57,3,Thursday,False,False,391,False,8,True,kept,,0.356
PUR-774920,toys,42.73,2025-01-02 14:32:57,14,Thursday,False,False,99,True,5,False,kept,,0.258
PUR-807901,clothing,145.74,2025-08-04 13:47:57,13,Monday,False,False,88,True,6,True,returned,7.0,0.85
PUR-875758,beauty,41.25,2024-12-14 08:42:57,8,Saturday,True,False,737,False,3,False,kept,,0.303
PUR-894617,home_goods,17.43,2025-06-28 07:02:57,7,Saturday,True,False,369,False,7,False,kept,,0.206
PUR-597484,shoes,133.84,2025-03-11 11:59:57,11,Tuesday,False,False,422,False,4,True,kept,,0.656
PUR-549622,books,30.63,2025-02-19 02:08:57,2,Wednesday,False,True,848,False,8,True,returned,7.0,0.19
PUR-624078,sports,103.59,2025-04-11 23:53:57,23,Friday,False,True,398,False,3,False,returned,1.0,0.632
PUR-414192,beauty,50.68,2025-04-28 03:11:57,3,Monday,False,False,785,False,7,False,kept,,0.221
PUR-695791,beauty,76.63,2025-02-11 14:55:57,14,Tuesday,False,False,157,False,3,False,kept,,0.271
PUR-573469,sports,392.56,2025-08-16 04:50:57,4,Saturday,True,False,562,False,7,True,returned,19.0,0.686
PUR-128142,home_goods,41.57,2025-10-05 19:19:57,19,Sunday,True,False,196,False,1,False,kept,,0.28
PUR-486559,electronics,199.25,2025-05-15 07:41:57,7,Thursday,False,False,253,False,5,False,returned,2.0,0.163
PUR-172103,shoes,67.8,2025-05-02 04:44:57,4,Friday,False,False,128,False,3,False,kept,,0.406
PUR-597842,sports,383.16,2025-08-15 11:59:57,11,Friday,False,False,225,False,5,False,kept,,0.319
PUR-567383,electronics,502.78,2025-06-22 22:42:57,22,Sunday,True,True,529,False,8,True,returned,5.0,0.85
PUR-873105,clothing,151.93,2025-01-23 09:21:57,9,Thursday,False,False,351,False,8,False,kept,,0.293
PUR-991125,clothing,66.07,2025-04-09 05:10:57,5,Wednesday,False,False,877,False,5,False,kept,,0.342
PUR-832453,electronics,361.29,2025-08-28 21:08:57,21,Thursday,False,False,457,False,8,False,kept,,0.196
PUR-799040,clothing,82.97,2025-11-06 08:58:57,8,Thursday,False,False,176,False,5,False,kept,,0.342
PUR-628896,clothing,131.69,2025-08-09 01:28:57,1,Saturday,True,True,795,False,2,False,returned,4.0,0.85
PUR-499670,beauty,58.06,2025-09-05 08:41:57,8,Friday,False,False,533,False,1,False,returned,15.0,0.3
PUR-443000,beauty,93.33,2025-08-21 04:52:57,4,Thursday,False,False,25,True,5,True,kept,,0.85
PUR-593656,toys,77.87,2025-10-25 14:19:57,14,Saturday,True,False,687,False,4,False,kept,,0.216
PUR-276636,home_goods,254.85,2025-09-02 16:16:57,16,Tuesday,False,False,117,True,3,True,returned,13.0,0.85
PUR-807835,clothing,127.42,2025-11-22 19:37:57,19,Saturday,True,False,172,False,8,False,returned,2.0,0.411
PUR-154961,books,27.68,2025-11-03 20:03:57,20,Monday,False,False,550,False,2,False,kept,,0.061
PUR-542166,shoes,40.71,2025-05-19 09:55:57,9,Monday,False,False,270,False,6,False,returned,1.0,0.279
PUR-935635,shoes,247.64,2025-06-09 10:11:57,10,Monday,False,False,700,False,2,True,kept,,0.85
PUR-755017,electronics,593.01,2025-11-06 03:22:57,3,Thursday,False,False,125,False,6,True,kept,,0.421
PUR-115722,books,47.37,2025-05-10 03:47:57,3,Saturday,True,False,252,False,4,True,kept,,0.131
PUR-781516,sports,270.25,2025-11-22 04:41:57,4,Saturday,True,False,484,False,4,True,kept,,0.8
PUR-929696,beauty,19.61,2025-08-09 03:35:57,3,Saturday,True,False,800,False,8,False,returned,18.0,0.235
PUR-827418,electronics,238.96,2025-10-10 21:34:57,21,Friday,False,False,661,False,7,False,kept,,0.206
PUR-570717,electronics,299.03,2025-01-06 18:34:57,18,Monday,False,False,886,False,8,True,returned,19.0,0.332
PUR-423851,sports,216.63,2025-08-01 00:17:57,0,Friday,False,True,736,False,1,True,returned,4.0,0.85
PUR-259038,books,39.52,2025-07-26 21:49:57,21,Saturday,True,False,76,True,3,False,kept,,0.178
PUR-391636,sports,101.64,2025-11-09 08:55:57,8,Sunday,True,False,757,False,8,False,kept,,0.274
PUR-459376,beauty,82.58,2025-11-08 00:04:57,0,Saturday,True,True,439,False,5,False,returned,11.0,0.85
PUR-437260,books,18.23,2025-10-31 19:39:57,19,Friday,False,False,835,False,4,False,kept,,0.055
PUR-314140,electronics,381.77,2025-11-25 13:59:57,13,Tuesday,False,False,518,False,2,False,returned,5.0,0.266
PUR-426592,electronics,118.82,2025-01-28 23:01:57,23,Tuesday,False,True,829,False,4,True,returned,15.0,0.729
PUR-311184,electronics,591.26,2025-07-26 03:43:57,3,Saturday,True,False,635,False,4,True,returned,21.0,0.653
PUR-629837,home_goods,260.79,2025-03-27 14:31:57,14,Thursday,False,False,422,False,7,True,kept,,0.437
PUR-414815,sports,310.12,2025-03-27 16:06:57,16,Thursday,False,False,405,False,7,False,kept,,0.288
PUR-735463,electronics,464.64,2025-08-31 08:30:57,8,Sunday,True,False,489,False,5,False,kept,,0.319
PUR-865847,toys,20.07,2025-09-19 18:24:57,18,Friday,False,False,215,False,3,False,returned,17.0,0.13
PUR-716886,beauty,66.6,2025-04-30 04:07:57,4,Wednesday,False,False,397,False,7,False,kept,,0.221
PUR-908735,clothing,85.41,2025-11-09 13:30:57,13,Sunday,True,False,594,False,3,True,returned,9.0,0.85
PUR-871399,beauty,68.51,2025-03-22 20:10:57,20,Saturday,True,False,392,False,1,False,kept,,0.42
PUR-374025,books,19.69,2025-11-11 05:14:57,5,Tuesday,False,False,738,False,1,False,kept,,0.064
PUR-775699,toys,142.2,2025-09-14 08:39:57,8,Sunday,True,False,631,False,3,True,kept,,0.387
PUR-624966,sports,174.13,2025-02-01 14:21:57,14,Saturday,True,False,208,False,7,True,returned,10.0,0.49
PUR-953779,sports,244.78,2025-05-01 16:59:57,16,Thursday,False,False,106,True,2,False,returned,12.0,0.819
PUR-101655,electronics,251.77,2025-08-12 17:29:57,17,Tuesday,False,False,730,False,5,True,returned,16.0,0.388
PUR-295454,clothing,31.17,2024-12-07 03:21:57,3,Saturday,True,False,441,False,5,False,returned,12.0,0.383
PUR-948485,electronics,198.52,2025-08-27 00:47:57,0,Wednesday,False,True,476,False,4,True,returned,6.0,0.729
PUR-189870,books,20.37,2025-05-03 02:14:57,2,Saturday,True,True,654,False,2,False,returned,10.0,0.213
PUR-205706,sports,71.76,2025-10-27 06:53:57,6,Monday,False,False,614,False,4,False,kept,,0.24
PUR-493914,shoes,43.43,2025-11-24 19:17:57,19,Monday,False,False,823,False,1,True,returned,1.0,0.612
PUR-430536,home_goods,280.66,2025-03-31 06:16:57,6,Monday,False,False,454,False,6,False,kept,,0.271
PUR-945435,books,47.64,2024-12-23 04:30:57,4,Monday,False,False,640,False,1,False,kept,,0.064
PUR-393042,clothing,20.49,2024-12-06 04:08:57,4,Friday,False,False,870,False,3,True,returned,17.0,0.516
PUR-952092,books,24.74,2025-01-15 19:12:57,19,Wednesday,False,False,501,False,7,False,returned,21.0,0.047
PUR-608072,beauty,16.75,2025-05-28 15:03:57,15,Wednesday,False,False,768,False,6,False,kept,,0.186
PUR-846525,sports,302.2,2025-10-18 05:27:57,5,Saturday,True,False,502,False,2,False,returned,7.0,0.521
PUR-589478,electronics,702.39,2025-02-08 18:22:57,18,Saturday,True,False,47,True,3,False,returned,18.0,0.85
PUR-210592,electronics,722.31,2025-09-30 01:12:57,1,Tuesday,False,True,568,False,4,True,returned,3.0,0.85
PUR-798281,sports,397.51,2025-11-14 10:55:57,10,Friday,False,False,349,False,7,False,returned,9.0,0.288
PUR-334677,toys,143.21,2024-12-20 13:12:57,13,Friday,False,False,154,False,8,True,kept,,0.214
PUR-997728,clothing,123.04,2025-05-18 18:07:57,18,Sunday,True,False,768,False,7,False,kept,,0.432
PUR-297296,sports,328.17,2025-08-06 08:47:57,8,Wednesday,False,False,312,False,2,True,returned,19.0,0.633
PUR-988268,clothing,111.65,2025-09-24 06:30:57,6,Wednesday,False,False,605,False,1,True,returned,7.0,0.714
PUR-332932,sports,392.44,2025-06-18 05:03:57,5,Wednesday,False,False,710,False,3,False,kept,,0.354
PUR-254586,clothing,83.25,2025-02-26 02:34:57,2,Wednesday,False,True,163,False,5,False,returned,15.0,0.85
PUR-229461,home_goods,56.57,2024-12-22 18:52:57,18,Sunday,True,False,628,False,6,True,kept,,0.46
PUR-161669,home_goods,299.1,2024-12-01 22:24:57,22,Sunday,True,True,661,False,4,False,returned,13.0,0.85
PUR-998397,beauty,31.03,2025-08-12 16:55:57,16,Tuesday,False,False,844,False,4,False,returned,6.0,0.206
PUR-453800,toys,111.84,2025-06-27 18:56:57,18,Friday,False,False,883,False,3,False,kept,,0.162
PUR-835165,sports,279.21,2025-06-03 04:29:57,4,Tuesday,False,False,88,True,5,True,kept,,0.85
PUR-579757,sports,61.49,2025-06-15 21:59:57,21,Sunday,True,False,839,False,1,False,kept,,0.392
PUR-305159,electronics,482.87,2025-04-15 18:24:57,18,Tuesday,False,False,313,False,3,True,kept,,0.43
PUR-812449,shoes,109.69,2025-02-07 13:11:57,13,Friday,False,False,819,False,3,False,kept,,0.406
PUR-722217,electronics,744.49,2025-10-10 05:24:57,5,Friday,False,False,198,False,1,True,returned,11.0,0.544
PUR-821403,sports,388.65,2025-01-10 17:29:57,17,Friday,False,False,265,False,1,True,returned,10.0,0.666
PUR-781900,electronics,539.6,2025-05-19 18:04:57,18,Monday,False,False,701,False,2,False,kept,,0.304
PUR-801279,sports,128.21,2024-12-29 02:31:57,2,Sunday,True,True,26,True,2,True,returned,21.0,0.85
PUR-607711,books,10.92,2025-02-07 22:24:57,22,Friday,False,True,295,False,2,False,kept,,0.152
PUR-512925,sports,136.89,2025-09-25 13:34:57,13,Thursday,False,False,80,True,3,False,kept,,0.556
PUR-289440,toys,18.95,2025-02-01 23:09:57,23,Saturday,True,True,853,False,2,False,returned,4.0,0.479
PUR-192086,electronics,53.99,2025-04-14 06:47:57,6,Monday,False,False,55,True,3,False,kept,,0.397
